date,n,앵커,핵심,위성,최대단일,직전이벤트,이벤트,구조성분,드리프트성분
2021-12-06,3,0.659073977537459,0.0,0.3409260224625413,0.3409260224625413,2021-12-02,,0.2666666666666666,-0.00759268912920763
2021-12-07,3,0.6634687965557633,0.0,0.3365312034442366,0.3365312034442366,2021-12-02,,0.2666666666666666,-0.0031978701109033336
2021-12-08,3,0.6702112103785773,0.0,0.3297887896214227,0.3386054026325189,2021-12-02,,0.2666666666666666,0.003544543711910708
2021-12-09,3,0.6744985955821154,0.0,0.32550140441788444,0.33765769664622997,2021-12-02,,0.2666666666666666,0.007831928915448816
2021-12-10,3,0.6723907537026999,0.0,0.3276092462973001,0.3379182914169294,2021-12-02,,0.2666666666666666,0.005724087036033221
2021-12-13,3,0.85,0.0,0.15,0.6304582193979917,2021-12-13,regular,0.44999999999999996,0.0
2021-12-14,3,0.8502822033457677,0.0,0.14971779665423238,0.6317611168488398,2021-12-13,,0.44999999999999996,0.00028220334576767314
2021-12-15,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2021-12-15,cap,0.2666666666666666,0.0
2021-12-16,3,0.6698294237495273,0.0,0.3301705762504727,0.33516027222552747,2021-12-15,,0.2666666666666666,0.0031627570828606233
2021-12-17,3,0.674484648685383,0.0,0.3255153513146169,0.3401697689441103,2021-12-15,,0.2666666666666666,0.007817982018716418
2021-12-20,3,0.6734128208730927,0.0,0.32658717912690727,0.33975810860851324,2021-12-15,,0.2666666666666666,0.006746154206426103
2021-12-21,3,0.6734485975156628,0.0,0.3265514024843373,0.33700073759000554,2021-12-15,,0.2666666666666666,0.006781930848996143
2021-12-22,3,0.6780479192695998,0.0,0.3219520807304002,0.3398740586226488,2021-12-15,,0.2666666666666666,0.011381252602933212
2021-12-23,3,0.6770338551628653,0.0,0.32296614483713465,0.3389683028988667,2021-12-15,,0.2666666666666666,0.010367188496198665
2021-12-24,3,0.6782782595523974,0.0,0.3217217404476026,0.3392918524899958,2021-12-15,,0.2666666666666666,0.01161159288573077
2021-12-27,3,0.6731341865317195,0.0,0.3268658134682804,0.33874050173713044,2021-12-15,,0.2666666666666666,0.006467519865052895
2021-12-28,3,0.6730709769122796,0.0,0.32692902308772054,0.33692704483547925,2021-12-15,,0.2666666666666666,0.006404310245612943
2021-12-29,3,0.6696652926056799,0.0,0.33033470739432,0.33694212445435734,2021-12-15,,0.2666666666666666,0.002998625939013233
2021-12-30,3,0.6674275901154316,0.0,0.33257240988456843,0.3420508987644686,2021-12-15,,0.2666666666666666,0.0007609234487649941
2022-01-03,3,0.663902616182934,0.0,0.3360973838170659,0.33641304189452276,2021-12-15,,0.2666666666666666,-0.0027640504837326274
2022-01-04,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-01-04,cap,0.2666666666666666,0.0
2022-01-05,3,0.6697703329013425,0.0,0.3302296670986575,0.3360516958546853,2022-01-04,,0.2666666666666666,0.0031036662346758392
2022-01-06,3,0.6748222456978795,0.0,0.32517775430212037,0.33816656621611235,2022-01-04,,0.2666666666666666,0.00815557903121289
2022-01-07,3,0.672357479117403,0.0,0.3276425208825971,0.33729590201724163,2022-01-04,,0.2666666666666666,0.005690812450736327
2022-01-10,3,0.6743924048837922,0.0,0.32560759511620785,0.341021337013758,2022-01-04,,0.2666666666666666,0.007725738217125522
2022-01-11,3,0.6836539205067071,0.0,0.31634607949329285,0.342927077447851,2022-01-04,,0.2666666666666666,0.016987253840040517
2022-01-12,3,0.6787833098808956,0.0,0.3212166901191045,0.3398223550101692,2022-01-04,,0.2666666666666666,0.012116643214229006
2022-01-13,3,0.6742515469483226,0.0,0.32574845305167743,0.3401546287190187,2022-01-04,,0.2666666666666666,0.007584880281655937
2022-01-14,3,0.6652771902428303,0.0,0.3347228097571698,0.33562381328276114,2022-01-04,,0.2666666666666666,-0.0013894764238363555
2022-01-17,3,0.6636483672912801,0.0,0.33635163270871987,0.33635163270871987,2022-01-04,,0.2666666666666666,-0.0030182993753865572
2022-01-18,3,0.6664102327421596,0.0,0.33358976725784034,0.33422990836679034,2022-01-04,,0.2666666666666666,-0.00025643392450702684
2022-01-19,3,0.6719777273671909,0.0,0.32802227263280914,0.3392190281680721,2022-01-04,,0.2666666666666666,0.005311060700524228
2022-01-20,3,0.6613236516911831,0.0,0.33867634830881693,0.33867634830881693,2022-01-04,,0.2666666666666666,-0.005343014975483507
2022-01-21,3,0.6603363897445412,0.0,0.3396636102554588,0.3396636102554588,2022-01-04,,0.2666666666666666,-0.0063302769221254
2022-01-24,3,0.6583395185912522,0.0,0.34166048140874783,0.34166048140874783,2022-01-04,,0.2666666666666666,-0.008327148075414459
2022-01-25,3,0.6566495554235281,0.0,0.34335044457647196,0.34335044457647196,2022-01-04,,0.2666666666666666,-0.010017111243138532
2022-01-26,3,0.6557162680847217,0.0,0.3442837319152784,0.3442837319152784,2022-01-04,,0.2666666666666666,-0.010950398581944909
2022-01-27,3,0.650876211712267,0.0,0.3491237882877332,0.3491237882877332,2022-01-04,,0.2666666666666666,-0.01579045495439968
2022-01-28,3,0.653602523138191,0.0,0.34639747686180894,0.34639747686180894,2022-01-04,,0.2666666666666666,-0.013064143528475625
2022-02-03,3,0.657788144678788,0.0,0.34221185532121196,0.34221185532121196,2022-01-04,,0.2666666666666666,-0.00887852198787864
2022-02-04,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-02-04,cap,0.2666666666666666,0.0
2022-02-07,3,0.6614426457480135,0.0,0.3385573542519865,0.3385573542519865,2022-02-04,,0.2666666666666666,-0.0052240209186531494
2022-02-08,3,0.6738158007046231,0.0,0.32618419929537695,0.33872511481965484,2022-02-04,,0.2666666666666666,0.007149134037956473
2022-02-09,3,0.6770635285954913,0.0,0.3229364714045085,0.338965286502974,2022-02-04,,0.2666666666666666,0.010396861928824719
2022-02-10,3,0.6807781981176404,0.0,0.3192218018823598,0.34390059580298404,2022-02-04,,0.2666666666666666,0.014111531450973769
2022-02-11,3,0.6900103800931012,0.0,0.3099896199068989,0.35300915216528594,2022-02-04,,0.2666666666666666,0.023343713426434598
2022-02-14,3,0.7018152730468419,0.0,0.29818472695315795,0.3625428397986521,2022-02-04,,0.2666666666666666,0.03514860638017525
2022-02-15,3,0.7030642390599486,0.0,0.2969357609400514,0.3557404020580445,2022-02-04,,0.2666666666666666,0.03639757239328201
2022-02-16,3,0.6979081081536846,0.0,0.30209189184631546,0.35528944207785784,2022-02-04,,0.2666666666666666,0.031241441487018018
2022-02-17,3,0.7005356129209398,0.0,0.2994643870790601,0.3594812952562835,2022-02-04,,0.2666666666666666,0.03386894625427317
2022-02-18,3,0.6970989253860737,0.0,0.30290107461392646,0.3573755103262878,2022-02-04,,0.2666666666666666,0.030432258719407024
2022-02-21,3,0.6960331525613048,0.0,0.30396684743869506,0.3550681108522027,2022-02-04,,0.2666666666666666,0.029366485894638195
2022-02-22,3,0.696183321601427,0.0,0.303816678398573,0.35501156763220254,2022-02-04,,0.2666666666666666,0.02951665493476041
2022-02-23,3,0.6886928130801055,0.0,0.3113071869198945,0.3521322736700483,2022-02-04,,0.2666666666666666,0.02202614641343892
2022-02-24,3,0.6889076718814389,0.0,0.3110923281185611,0.34758362228033696,2022-02-04,,0.2666666666666666,0.022241005214772236
2022-02-25,3,0.6889744518974482,0.0,0.31102554810255173,0.34735802438692526,2022-02-04,,0.2666666666666666,0.022307785230781585
2022-02-28,3,0.689386742411485,0.0,0.3106132575885149,0.34778630610327443,2022-02-04,,0.2666666666666666,0.02272007574481838
2022-03-02,3,0.6910702548005243,0.0,0.30892974519947575,0.3516819577262505,2022-02-04,,0.2666666666666666,0.02440358813385768
2022-03-03,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-03-03,cap,0.2666666666666666,0.0
2022-03-04,3,0.6622018120959711,0.0,0.33779818790402905,0.33779818790402905,2022-03-03,,0.2666666666666666,-0.0044648545706955645
2022-03-07,3,0.6604696911930521,0.0,0.33953030880694796,0.33953030880694796,2022-03-03,,0.2666666666666666,-0.00619697547361453
2022-03-08,3,0.663603124700318,0.0,0.33639687529968193,0.3386632179796275,2022-03-03,,0.2666666666666666,-0.003063541966348615
2022-03-10,3,0.661691502545712,0.0,0.338308497454288,0.33890436031081905,2022-03-03,,0.2666666666666666,-0.004975164120954667
2022-03-11,3,0.6596986824484447,0.0,0.3403013175515554,0.3403013175515554,2022-03-03,,0.2666666666666666,-0.006967984218221979
2022-03-14,3,0.6653381037113045,0.0,0.3346618962886955,0.3440555041393333,2022-03-03,,0.2666666666666666,-0.0013285629553621003
2022-03-15,3,0.6662157308165287,0.0,0.3337842691834713,0.3479375615440074,2022-03-03,,0.2666666666666666,-0.00045093585013789017
2022-03-16,3,0.6692898615938045,0.0,0.33071013840619545,0.34585564879983705,2022-03-03,,0.2666666666666666,0.0026231949271379174
2022-03-17,3,0.6714031137768216,0.0,0.32859688622317834,0.3383762054946858,2022-03-03,,0.2666666666666666,0.004736447110154973
2022-03-18,3,0.6651770574667055,0.0,0.3348229425332947,0.3348229425332947,2022-03-03,,0.2666666666666666,-0.001489609199961106
2022-03-21,3,0.6620951644213549,0.0,0.3379048355786451,0.3379048355786451,2022-03-03,,0.2666666666666666,-0.004571502245311776
2022-03-22,3,0.6637558833057225,0.0,0.3362441166942775,0.3362441166942775,2022-03-03,,0.2666666666666666,-0.0029107833609440803
2022-03-23,3,0.6640742068982355,0.0,0.33592579310176446,0.33592579310176446,2022-03-03,,0.2666666666666666,-0.0025924597684311435
2022-03-24,3,0.6585291129578522,0.0,0.3414708870421477,0.3414708870421477,2022-03-03,,0.2666666666666666,-0.008137553708814416
2022-03-25,3,0.6491724357766233,0.0,0.35082756422337674,0.35082756422337674,2022-03-03,,0.2666666666666666,-0.017494230890043316
2022-03-28,3,0.6483429998203459,0.0,0.3516570001796541,0.3516570001796541,2022-03-03,,0.2666666666666666,-0.018323666846320696
2022-03-29,3,0.6464635876333314,0.0,0.3535364123666685,0.3535364123666685,2022-03-03,,0.2666666666666666,-0.02020307903333518
2022-03-30,3,0.6498396427590851,0.0,0.3501603572409149,0.3501603572409149,2022-03-03,,0.2666666666666666,-0.016827023907581506
2022-03-31,3,0.6445553250708067,0.0,0.35544467492919346,0.35544467492919346,2022-03-03,,0.2666666666666666,-0.022111341595859924
2022-04-01,3,0.6417934802916707,0.0,0.3582065197083291,0.3582065197083291,2022-03-03,,0.2666666666666666,-0.024873186374995915
2022-04-04,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-04-04,cap,0.2666666666666666,0.0
2022-04-05,3,0.666030286741673,0.0,0.333969713258327,0.333969713258327,2022-04-04,,0.2666666666666666,-0.0006363799249936575
2022-04-06,3,0.6699294302441594,0.0,0.3300705697558407,0.338845937539716,2022-04-04,,0.2666666666666666,0.0032627635774927777
2022-04-07,3,0.6676325713699769,0.0,0.33236742863002305,0.3357246753838617,2022-04-04,,0.2666666666666666,0.0009659047033102608
2022-04-08,3,0.6658368207227296,0.0,0.3341631792772704,0.33654580444145776,2022-04-04,,0.2666666666666666,-0.0008298459439369799
2022-04-11,3,0.6721234275303299,0.0,0.32787657246967006,0.3407226701972849,2022-04-04,,0.2666666666666666,0.0054567608636633125
2022-04-12,3,0.678279339305535,0.0,0.32172066069446503,0.34234299387791683,2022-04-04,,0.2666666666666666,0.011612672638868338
2022-04-13,3,0.6762105211484533,0.0,0.32378947885154663,0.3425156626801745,2022-04-04,,0.2666666666666666,0.009543854481786629
2022-04-14,3,0.6600881138207024,0.0,0.33991188617929746,0.33991188617929746,2022-04-04,,0.2666666666666666,-0.006578552845964203
2022-04-15,3,0.6604705239639438,0.0,0.3395294760360562,0.3395294760360562,2022-04-04,,0.2666666666666666,-0.00619614270272284
2022-04-18,3,0.6629787888748242,0.0,0.3370212111251757,0.3370212111251757,2022-04-04,,0.2666666666666666,-0.003687877791842431
2022-04-19,3,0.6648442619069803,0.0,0.3351557380930198,0.3351557380930198,2022-04-04,,0.2666666666666666,-0.0018224047596863135
2022-04-20,3,0.6669762086491593,0.0,0.3330237913508407,0.3353924382440779,2022-04-04,,0.2666666666666666,0.00030954198249266707
2022-04-21,3,0.6673056818207814,0.0,0.3326943181792185,0.3355592107019026,2022-04-04,,0.2666666666666666,0.000639015154114797
2022-04-22,3,0.6689799381780714,0.0,0.3310200618219285,0.3384043477382469,2022-04-04,,0.2666666666666666,0.002313271511404813
2022-04-25,3,0.674155424771659,0.0,0.325844575228341,0.34310868651354776,2022-04-04,,0.2666666666666666,0.007488758104992388
2022-04-26,3,0.6788629639458019,0.0,0.32113703605419813,0.34034244160946786,2022-04-04,,0.2666666666666666,0.012196297279135293
2022-04-27,3,0.6780409862854515,0.0,0.3219590137145485,0.3409471471398772,2022-04-04,,0.2666666666666666,0.011374319618784878
2022-04-28,3,0.6836621953118915,0.0,0.31633780468810835,0.3419831983490381,2022-04-04,,0.2666666666666666,0.01699552864522491
2022-04-29,3,0.6886898273344786,0.0,0.3113101726655215,0.34631124377197064,2022-04-04,,0.2666666666666666,0.02202316066781196
2022-05-02,3,0.6908665105386417,0.0,0.30913348946135827,0.3502472027062192,2022-04-04,,0.2666666666666666,0.024199843871975046
2022-05-03,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-05-03,cap,0.2666666666666666,0.0
2022-05-04,3,0.668299477055186,0.0,0.33170052294481395,0.33589803631333154,2022-05-03,,0.2666666666666666,0.0016328103885193679
2022-05-06,3,0.6707164125866386,0.0,0.3292835874133614,0.336710341121816,2022-05-03,,0.2666666666666666,0.004049745919971981
2022-05-09,3,0.678540366958917,0.0,0.3214596330410831,0.33961465577850486,2022-05-03,,0.2666666666666666,0.011873700292250322
2022-05-10,3,0.6749901512167036,0.0,0.3250098487832965,0.3420558198733295,2022-05-03,,0.2666666666666666,0.008323484550036953
2022-05-11,3,0.6732031742844445,0.0,0.32679682571555546,0.34191336337566014,2022-05-03,,0.2666666666666666,0.006536507617777909
2022-05-12,3,0.6780779986515975,0.0,0.3219220013484026,0.3441491998123084,2022-05-03,,0.2666666666666666,0.011411331984930828
2022-05-13,3,0.6818526195194134,0.0,0.31814738048058655,0.347300634156153,2022-05-03,,0.2666666666666666,0.01518595285274682
2022-05-16,3,0.6764768357117288,0.0,0.32352316428827127,0.34203884951716623,2022-05-03,,0.2666666666666666,0.009810169045062156
2022-05-17,3,0.6775222446189029,0.0,0.32247775538109713,0.34231670820038884,2022-05-03,,0.2666666666666666,0.01085557795223624
2022-05-18,3,0.6711291233431884,0.0,0.32887087665681153,0.33933495000498287,2022-05-03,,0.2666666666666666,0.004462456676521787
2022-05-19,3,0.6713799820349009,0.0,0.32862001796509915,0.3372089502528235,2022-05-03,,0.2666666666666666,0.004713315368234272
2022-05-20,3,0.6744182848980289,0.0,0.3255817151019711,0.3397538005436211,2022-05-03,,0.2666666666666666,0.007751618231362278
2022-05-23,3,0.671050032662406,0.0,0.3289499673375941,0.3390477345167756,2022-05-03,,0.2666666666666666,0.004383365995739408
2022-05-24,3,0.6702190383061783,0.0,0.3297809616938216,0.33530982370727525,2022-05-03,,0.2666666666666666,0.00355237163951172
2022-05-25,3,0.6703005690573955,0.0,0.32969943094260445,0.3354717936408945,2022-05-03,,0.2666666666666666,0.003633902390728916
2022-05-26,3,0.6673276220522693,0.0,0.3326723779477307,0.34063006951779023,2022-05-03,,0.2666666666666666,0.000660955385602624
2022-05-27,3,0.6714725862934166,0.0,0.3285274137065834,0.33944865022365867,2022-05-03,,0.2666666666666666,0.004805919626749922
2022-05-30,3,0.6729595588221288,0.0,0.3270404411778713,0.3416292194381807,2022-05-03,,0.2666666666666666,0.0062928921554621375
2022-05-31,3,0.6742381218176368,0.0,0.32576187818236313,0.33996201272823434,2022-05-03,,0.2666666666666666,0.00757145515097013
2022-06-02,3,0.6735992592637566,0.0,0.3264007407362433,0.3394483165780543,2022-05-03,,0.2666666666666666,0.006932592597090004
2022-06-03,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-06-03,cap,0.2666666666666666,0.0
2022-06-07,3,0.6635743569972917,0.0,0.3364256430027082,0.3364256430027082,2022-06-03,,0.2666666666666666,-0.003092309669374904
2022-06-08,3,0.6676394351726739,0.0,0.3323605648273262,0.3360431416608498,2022-06-03,,0.2666666666666666,0.0009727685060072488
2022-06-09,3,0.663902952472058,0.0,0.3360970475279419,0.3360970475279419,2022-06-03,,0.2666666666666666,-0.002763714194608635
2022-06-10,3,0.6639326691477528,0.0,0.3360673308522471,0.3360673308522471,2022-06-03,,0.2666666666666666,-0.002733997518913789
2022-06-13,3,0.85,0.0,0.15,0.6299696295562722,2022-06-13,regular,0.44999999999999996,0.0
2022-06-14,3,0.8530274109029212,0.0,0.14697258909707883,0.6315195180772127,2022-06-13,,0.44999999999999996,0.003027410902921246
2022-06-15,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-06-15,cap,0.2666666666666666,0.0
2022-06-16,3,0.6681281867499813,0.0,0.33187181325001874,0.33546879379768646,2022-06-15,,0.2666666666666666,0.0014615200833146824
2022-06-17,3,0.6641171980730892,0.0,0.3358828019269108,0.3358828019269108,2022-06-15,,0.2666666666666666,-0.0025494685935774086
2022-06-20,3,0.676181968300613,0.0,0.32381803169938717,0.33840249159550395,2022-06-15,,0.2666666666666666,0.009515301633946316
2022-06-21,3,0.6713656378303992,0.0,0.3286343621696009,0.33718504591099424,2022-06-15,,0.2666666666666666,0.004698971163732524
2022-06-22,3,0.6850114117062747,0.0,0.3149885882937252,0.3438012769316894,2022-06-15,,0.2666666666666666,0.018344745039608035
2022-06-23,3,0.6822805251947235,0.0,0.3177194748052765,0.3455778595091973,2022-06-15,,0.2666666666666666,0.015613858528056856
2022-06-24,3,0.6794011086488378,0.0,0.32059889135116226,0.3444369418118692,2022-06-15,,0.2666666666666666,0.012734441982171218
2022-06-27,3,0.667382624353497,0.0,0.33261737564650307,0.33398031968480846,2022-06-15,,0.2666666666666666,0.0007159576868304152
2022-06-28,3,0.6646097886859503,0.0,0.3353902113140498,0.3353902113140498,2022-06-15,,0.2666666666666666,-0.0020568779807162985
2022-06-29,3,0.6621111325542055,0.0,0.33788886744579455,0.33788886744579455,2022-06-15,,0.2666666666666666,-0.004555534112461124
2022-06-30,3,0.6661236227349292,0.0,0.33387637726507086,0.3347595147647446,2022-06-15,,0.2666666666666666,-0.0005430439317374303
2022-07-01,3,0.6646956991468628,0.0,0.33530430085313717,0.33820999301707766,2022-06-15,,0.2666666666666666,-0.0019709675198038568
2022-07-04,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-07-04,cap,0.2666666666666666,0.0
2022-07-05,3,0.6612762476656973,0.0,0.3387237523343028,0.3387237523343028,2022-07-04,,0.2666666666666666,-0.005390419000969371
2022-07-06,3,0.6672260751826805,0.0,0.3327739248173195,0.3411931835921248,2022-07-04,,0.2666666666666666,0.0005594085160138818
2022-07-07,3,0.665757195508925,0.0,0.33424280449107496,0.3384354586703385,2022-07-04,,0.2666666666666666,-0.0009094711577416481
2022-07-08,3,0.666033624754369,0.0,0.3339663752456309,0.3387398861706133,2022-07-04,,0.2666666666666666,-0.0006330419122976272
2022-07-11,3,0.6488294639831977,0.0,0.35117053601680226,0.35117053601680226,2022-07-04,,0.2666666666666666,-0.01783720268346889
2022-07-12,3,0.6545207817103124,0.0,0.34547921828968775,0.34547921828968775,2022-07-04,,0.2666666666666666,-0.01214588495635427
2022-07-13,3,0.6460110603293334,0.0,0.3539889396706665,0.3539889396706665,2022-07-04,,0.2666666666666666,-0.02065560633733321
2022-07-14,3,0.6442188357640497,0.0,0.35578116423595035,0.35578116423595035,2022-07-04,,0.2666666666666666,-0.022447830902616928
2022-07-15,3,0.6620100788389888,0.0,0.3379899211610111,0.3397390896019865,2022-07-04,,0.2666666666666666,-0.0046565878276778605
2022-07-18,3,0.665571139640483,0.0,0.3344288603595169,0.3402129619185854,2022-07-04,,0.2666666666666666,-0.0010955270261836514
2022-07-19,3,0.6651273564221541,0.0,0.33487264357784585,0.3410391889120516,2022-07-04,,0.2666666666666666,-0.0015393102445124818
2022-07-20,3,0.6650493070864016,0.0,0.3349506929135983,0.34538265893868525,2022-07-04,,0.2666666666666666,-0.0016173595802649876
2022-07-21,3,0.6598362981323486,0.0,0.34016370186765155,0.34016370186765155,2022-07-04,,0.2666666666666666,-0.006830368534318065
2022-07-22,3,0.6513287463050589,0.0,0.34867125369494106,0.34867125369494106,2022-07-04,,0.2666666666666666,-0.015337920361607749
2022-07-25,3,0.6565358236042602,0.0,0.34346417639573984,0.34346417639573984,2022-07-04,,0.2666666666666666,-0.010130843062406414
2022-07-26,3,0.6614040065857543,0.0,0.3385959934142458,0.3385959934142458,2022-07-04,,0.2666666666666666,-0.0052626600809123625
2022-07-27,3,0.6602041556780118,0.0,0.33979584432198817,0.33979584432198817,2022-07-04,,0.2666666666666666,-0.0064625109886548016
2022-07-28,3,0.6629424499639853,0.0,0.33705755003601473,0.33705755003601473,2022-07-04,,0.2666666666666666,-0.0037242167026813044
2022-07-29,3,0.6636132796006171,0.0,0.33638672039938294,0.33638672039938294,2022-07-04,,0.2666666666666666,-0.0030533870660495177
2022-08-01,3,0.6641683006616923,0.0,0.33583169933830764,0.33583169933830764,2022-07-04,,0.2666666666666666,-0.0024983660049743284
2022-08-02,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-08-02,cap,0.2666666666666666,0.0
2022-08-03,3,0.663749249766443,0.0,0.336250750233557,0.336250750233557,2022-08-02,,0.2666666666666666,-0.002917416900223624
2022-08-04,3,0.664943277798624,0.0,0.335056722201376,0.335056722201376,2022-08-02,,0.2666666666666666,-0.0017233888680425746
2022-08-05,3,0.6611287696921898,0.0,0.3388712303078104,0.3388712303078104,2022-08-02,,0.2666666666666666,-0.005537896974476819
2022-08-08,3,0.6614460118756075,0.0,0.3385539881243925,0.3385539881243925,2022-08-02,,0.2666666666666666,-0.005220654791059154
2022-08-09,3,0.6661923944488257,0.0,0.3338076055511742,0.3353154727433133,2022-08-02,,0.2666666666666666,-0.0004742722178409098
2022-08-10,3,0.6702202962950363,0.0,0.3297797037049636,0.3362625378448218,2022-08-02,,0.2666666666666666,0.003553629628369692
2022-08-11,3,0.6708385856531276,0.0,0.32916141434687235,0.33610949665943685,2022-08-02,,0.2666666666666666,0.004171918986460965
2022-08-12,3,0.6670254136182017,0.0,0.3329745863817984,0.33503206711207495,2022-08-02,,0.2666666666666666,0.00035874695153503833
2022-08-16,3,0.6690225524673016,0.0,0.3309774475326985,0.33676592517228987,2022-08-02,,0.2666666666666666,0.0023558858006349492
2022-08-17,3,0.6701100747860785,0.0,0.3298899252139214,0.3396606136845302,2022-08-02,,0.2666666666666666,0.003443408119411906
2022-08-18,3,0.670479417904287,0.0,0.32952058209571305,0.3360908729980022,2022-08-02,,0.2666666666666666,0.003812751237620371
2022-08-19,3,0.6745157725377254,0.0,0.3254842274622746,0.3392837615033651,2022-08-02,,0.2666666666666666,0.007849105871058804
2022-08-22,3,0.6776601237558495,0.0,0.32233987624415034,0.34126558160280485,2022-08-02,,0.2666666666666666,0.010993457089182868
2022-08-23,3,0.676836572663106,0.0,0.32316342733689396,0.34054020575558486,2022-08-02,,0.2666666666666666,0.01016990599643941
2022-08-24,3,0.6779880141680278,0.0,0.32201198583197205,0.3406806918065276,2022-08-02,,0.2666666666666666,0.011321347501361156
2022-08-25,3,0.6776225073935067,0.0,0.32237749260649345,0.3401270119055278,2022-08-02,,0.2666666666666666,0.010955840726840083
2022-08-26,3,0.6784338197953568,0.0,0.321566180204643,0.34147696507094655,2022-08-02,,0.2666666666666666,0.011767153128690144
2022-08-29,3,0.683764559323053,0.0,0.3162354406769469,0.34345746898223434,2022-08-02,,0.2666666666666666,0.017097892656386393
2022-08-30,3,0.6803496675287934,0.0,0.3196503324712065,0.34244492099044477,2022-08-02,,0.2666666666666666,0.013683000862126815
2022-08-31,3,0.6815900886166251,0.0,0.31840991138337493,0.34409875178191424,2022-08-02,,0.2666666666666666,0.014923421949958438
2022-09-01,3,0.6823515690440287,0.0,0.3176484309559711,0.3431463958800576,2022-08-02,,0.2666666666666666,0.015684902377362087
2022-09-02,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-09-02,cap,0.2666666666666666,0.0
2022-09-05,3,0.6689243460278866,0.0,0.3310756539721133,0.334531783980304,2022-09-02,,0.2666666666666666,0.0022576793612200108
2022-09-06,3,0.6641496031269348,0.0,0.3358503968730652,0.3358503968730652,2022-09-02,,0.2666666666666666,-0.002517063539731801
2022-09-07,3,0.6583934156310736,0.0,0.3416065843689264,0.3416065843689264,2022-09-02,,0.2666666666666666,-0.008273251035593066
2022-09-08,3,0.6566640549414793,0.0,0.3433359450585207,0.3433359450585207,2022-09-02,,0.2666666666666666,-0.01000261172518735
2022-09-13,3,0.658781301030503,0.0,0.3412186989694968,0.3412186989694968,2022-09-02,,0.2666666666666666,-0.0078853656361636
2022-09-14,3,0.6613353139522782,0.0,0.33866468604772176,0.33866468604772176,2022-09-02,,0.2666666666666666,-0.005331352714388449
2022-09-15,3,0.6530524110335645,0.0,0.34694758896643557,0.34694758896643557,2022-09-02,,0.2666666666666666,-0.013614255633102146
2022-09-16,3,0.6524502220129065,0.0,0.3475497779870935,0.3475497779870935,2022-09-02,,0.2666666666666666,-0.014216444653760152
2022-09-19,3,0.6423829774552912,0.0,0.35761702254470884,0.35761702254470884,2022-09-02,,0.2666666666666666,-0.02428368921137547
2022-09-20,3,0.6376813730944031,0.0,0.3623186269055968,0.3623186269055968,2022-09-02,,0.2666666666666666,-0.028985293572263537
2022-09-21,3,0.6429027639412488,0.0,0.3570972360587513,0.3570972360587513,2022-09-02,,0.2666666666666666,-0.02376390272541784
2022-09-22,3,0.6374621338644298,0.0,0.3625378661355702,0.3625378661355702,2022-09-02,,0.2666666666666666,-0.029204532802236782
2022-09-23,3,0.6315865502460565,0.0,0.3684134497539437,0.3684134497539437,2022-09-02,,0.2666666666666666,-0.03508011642061015
2022-09-26,3,0.6456106572587319,0.0,0.35438934274126804,0.35438934274126804,2022-09-02,,0.2666666666666666,-0.021056009407934728
2022-09-27,3,0.6465361339245224,0.0,0.35346386607547764,0.35346386607547764,2022-09-02,,0.2666666666666666,-0.02013053274214427
2022-09-28,3,0.6513609535376275,0.0,0.3486390464623725,0.3486390464623725,2022-09-02,,0.2666666666666666,-0.015305713129039167
2022-09-29,3,0.6551344571957523,0.0,0.3448655428042478,0.3448655428042478,2022-09-02,,0.2666666666666666,-0.011532209470914379
2022-09-30,3,0.6684407213532636,0.0,0.3315592786467364,0.3373735790403965,2022-09-02,,0.2666666666666666,0.0017740546865969709
2022-10-04,3,0.6504629090779721,0.0,0.3495370909220277,0.3495370909220277,2022-09-02,,0.2666666666666666,-0.016203757588694523
2022-10-05,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2022-10-05,cap,0.2666666666666666,0.0
2022-10-06,3,0.6563762974951668,0.0,0.3436237025048331,0.3436237025048331,2022-10-05,,0.2666666666666666,-0.010290369171499836
2022-10-07,3,0.6623300043143056,0.0,0.33766999568569445,0.33766999568569445,2022-10-05,,0.2666666666666666,-0.004336662352361076
2022-10-11,3,0.665036292079014,0.0,0.334963707920986,0.3350479865141766,2022-10-05,,0.2666666666666666,-0.0016303745876525833
2022-10-12,3,0.670472731035815,0.0,0.3295272689641851,0.3434961961619383,2022-10-05,,0.2666666666666666,0.003806064369148321
2022-10-13,3,0.6797725479106311,0.0,0.32022745208936876,0.35171420616318183,2022-10-05,,0.2666666666666666,0.013105881243964501
2022-10-14,3,0.6695594512161651,0.0,0.3304405487838349,0.34418429767603304,2022-10-05,,0.2666666666666666,0.002892784549498484
