시장,종목코드,기업명,업종,주요제품,결산월,분기라벨,연도,분기,매출액(천원),영업이익(천원),당기순이익(천원),판관비(천원),자산총계(천원),유동자산(천원),부채총계(천원),유동부채(천원),자본총계(천원),이익잉여금(천원),현금및현금성자산(천원),영업활동으로인한현금흐름(천원),시가총액(백만원),유동시총(백만원),유동비율,액면가(원),기말발행주식수(보통주)(주),유동주식수(보통주)(주),분기말종가(원),자본금(천원),재무제표기준
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2024Q4,2024,4,90709499.0,8648960.0,16598132.0,14581469.0,653015311.0,445645617.0,49983890.0,48106248.0,603031421.0,523774882.0,222229676.0,28933805.0,1714881.0,1151886.0,0.6717,500.0,12319550.0,8275042.0,139200.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2025Q1,2025,1,84824768.0,14482419.0,14461318.0,13258155.0,682383108.0,464215292.0,70690157.0,68661373.0,611692951.0,562131228.0,246925093.0,26946683.0,1633572.0,1097270.0,0.6717,500.0,12319550.0,8275042.0,132600.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2025Q2,2025,2,94250015.0,25825067.0,2793919.0,11903629.0,683362035.0,461217826.0,73160456.0,71140844.0,610201578.0,564627684.0,237660189.0,14357735.0,2072148.0,1391862.0,0.6717,500.0,12319550.0,8275042.0,168200.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2025Q3,2025,3,100513672.0,26002276.0,23171490.0,13533321.0,750578006.0,528224053.0,82712882.0,80750710.0,667865124.0,587788466.0,267363157.0,30930275.0,2870455.0,1928085.0,0.6717,500.0,12319550.0,8275042.0,233000.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2025Q4,2025,4,101302153.0,14443513.0,17138046.0,19650463.0,777751432.0,546296544.0,89852216.0,87824923.0,687899216.0,604926512.0,236305276.0,28053084.0,3350918.0,2310123.0,0.6894,500.0,12319550.0,8493098.0,272000.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2026Q1,2026,1,115101798.0,29797834.0,31212894.0,14875489.0,803407191.0,563602907.0,96552222.0,94387150.0,706854969.0,621355946.0,223655733.0,26840793.0,4736867.0,3265596.0,0.6894,500.0,12319550.0,8493098.0,384500.0,6159775.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2020Q1,2020,1,39615650.0,7441127.0,7609591.0,6785656.0,291698890.0,165053974.0,68671150.0,61992362.0,223027740.0,171480676.0,62372672.0,-799918.0,353815.0,135193.0,0.3821,200.0,51501501.0,19678724.0,6870.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2020Q2,2020,2,61911008.0,20060471.0,14267993.0,7899485.0,286337457.0,157583231.0,48791727.0,41610401.0,237545730.0,185746385.0,28516128.0,-9899422.0,384716.0,166774.0,0.4335,200.0,51501501.0,22325901.0,7470.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2020Q3,2020,3,77902632.0,24868397.0,18260492.0,7857639.0,304529904.0,174500524.0,56659312.0,48942349.0,247870593.0,204002645.0,26379499.0,9193275.0,538191.0,233306.0,0.4335,200.0,51501501.0,22325901.0,10450.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2020Q4,2020,4,77956607.0,14279472.0,9993409.0,9648237.0,326966868.0,208937099.0,69876325.0,67572881.0,257090543.0,215235788.0,81154268.0,38990062.0,932177.0,388811.0,0.4171,200.0,51501501.0,21481276.0,18100.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2021Q1,2021,1,70919007.0,19335219.0,20363487.0,8258223.0,333770643.0,209587539.0,69536774.0,66548919.0,264233869.0,199423143.0,50012758.0,-6709549.0,1206821.0,503365.0,0.4171,200.0,49459877.0,20629715.0,24400.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2021Q2,2021,2,108908071.0,36431336.0,27671931.0,10464100.0,373112607.0,203791209.0,81988699.0,78544235.0,291123909.0,227099869.0,6529651.0,-2052454.0,1674217.0,738330.0,0.441,200.0,49459877.0,21811806.0,33850.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2021Q3,2021,3,91698276.0,30929901.0,26678300.0,9071878.0,410967115.0,240999432.0,92946319.0,88994380.0,318020796.0,253786574.0,12821370.0,16388070.0,1538202.0,678347.0,0.441,200.0,49459877.0,21811806.0,31100.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2021Q4,2021,4,101644048.0,35723010.0,29724587.0,11750371.0,429285683.0,249783840.0,82473641.0,80692132.0,346812042.0,282619540.0,49608465.0,44653024.0,1872056.0,828010.0,0.4423,200.0,49459877.0,21876104.0,37850.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2022Q1,2022,1,63191838.0,21258352.0,19620044.0,8725916.0,408157204.0,225872302.0,71447896.0,68408516.0,336709307.0,272565435.0,27950941.0,12339887.0,1731096.0,765664.0,0.4423,200.0,49459877.0,21876104.0,35000.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2022Q2,2022,2,123179514.0,43888677.0,36841911.0,20413129.0,453738601.0,268131400.0,87785312.0,84091814.0,365953289.0,309406420.0,34425673.0,3764041.0,1241443.0,541269.0,0.436,129.0,98919754.0,43129013.0,12550.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2022Q3,2022,3,80313449.0,32195531.0,38698904.0,11773777.0,473765523.0,287870738.0,80985696.0,76840346.0,392779827.0,348102977.0,38382464.0,26644869.0,1068333.0,465793.0,0.436,129.0,98919754.0,43129013.0,10800.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2022Q4,2022,4,60907258.0,14516862.0,-2901601.0,13997609.0,455432966.0,266177447.0,65336210.0,63044831.0,390096756.0,325269341.0,90895692.0,66753011.0,1119402.0,486380.0,0.4345,129.0,97339302.0,42293927.0,11500.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2023Q1,2023,1,26524032.0,2074899.0,133155922.0,5388619.0,596366893.0,251741098.0,92373048.0,90228291.0,503993846.0,438967763.0,94789962.0,10112604.0,2014924.0,875484.0,0.4345,129.0,97339302.0,42293927.0,20700.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2023Q2,2023,2,49070266.0,11176247.0,33982990.0,9798569.0,622124677.0,258478875.0,79521319.0,42070849.0,542603358.0,472981400.0,91583855.0,5448682.0,2934780.0,1326814.0,0.4521,131.0,97339302.0,44007098.0,30150.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2023Q3,2023,3,31199155.0,2902894.0,14668122.0,6105803.0,636435788.0,242268999.0,79146237.0,41744912.0,557289551.0,487696924.0,111945948.0,12799184.0,5129781.0,2319174.0,0.4521,131.0,97339302.0,44007098.0,52700.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2023Q4,2023,4,52215076.0,18417371.0,85360482.0,7679857.0,723839104.0,319391329.0,151940479.0,105009651.0,571898625.0,532248974.0,179732421.0,16630338.0,6005835.0,2702025.0,0.4499,129.0,97339302.0,43792952.0,61700.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2024Q1,2024,1,77317697.0,28705687.0,69601287.0,5917170.0,769723157.0,311649811.0,145826476.0,86412420.0,623896681.0,601958125.0,142759892.0,23156713.0,13014265.0,5855118.0,0.4499,129.0,97339302.0,43792952.0,133700.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2024Q2,2024,2,123477831.0,55438446.0,-11811402.0,8590670.0,720847516.0,344503482.0,151847014.0,114450886.0,569000502.0,570136954.0,110989461.0,9235832.0,16712003.0,7445197.0,0.4455,131.0,96993634.0,43210664.0,172300.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2024Q3,2024,3,208525481.0,99304856.0,38390587.0,16292867.0,724965834.0,402105218.0,173956192.0,153629354.0,551009642.0,608519437.0,86672249.0,23952840.0,10504411.0,4679715.0,0.4455,131.0,96993634.0,43210664.0,108300.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2024Q4,2024,4,149596182.0,71942615.0,56434026.0,10475041.0,710872367.0,407791209.0,169984503.0,160040613.0,540887863.0,610049963.0,103966004.0,85018435.0,7970676.0,3460070.0,0.4341,132.0,96614259.0,41940250.0,82500.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2025Q1,2025,1,147391786.0,69632219.0,54748867.0,17782900.0,685889992.0,362277831.0,164197370.0,155312530.0,521692622.0,611395393.0,32852808.0,29188001.0,6589092.0,2860325.0,0.4341,132.0,96614259.0,41940250.0,68200.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2025Q2,2025,2,180047311.0,86308098.0,64687279.0,15206865.0,746165721.0,433974618.0,157286521.0,152658814.0,588879200.0,545777955.0,37279340.0,-36354286.0,9721844.0,4264001.0,0.4386,133.0,95312200.0,41803931.0,102000.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2025Q3,2025,3,166231357.0,67822012.0,65713248.0,14261833.0,784062204.0,487890910.0,127426796.0,122173841.0,656635408.0,611468165.0,198219507.0,147432132.0,9197627.0,4034079.0,0.4386,133.0,95312200.0,41803931.0,96500.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2025Q4,2025,4,83014165.0,27627814.0,28858154.0,14029538.0,813331626.0,493274638.0,123004107.0,120120330.0,690327520.0,639253489.0,276235378.0,88360914.0,12142774.0,5320964.0,0.4382,133.0,95312200.0,41765806.0,127400.0,12716420.0,CFS
KOSPI,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",12월,2026Q1,2026,1,50902077.0,8456257.0,19031751.0,14234056.0,742689287.0,430429940.0,106819715.0,104047508.0,635869572.0,582331790.0,174701747.0,-38406029.0,23923362.0,10483217.0,0.4382,133.0,95312200.0,41765806.0,251000.0,12716420.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2020Q1,2020,1,98352260.0,8630455.0,6146865.0,6690770.0,468941141.0,115798139.0,275705180.0,172727374.0,193235961.0,94605911.0,10992312.0,14040755.0,258767.0,160694.0,0.621,500.0,43784592.0,27190232.0,5910.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2020Q2,2020,2,106689794.0,8110896.0,4683360.0,7214970.0,473178523.0,125848285.0,275240706.0,171807271.0,197937817.0,98166999.0,16170687.0,14979711.0,354655.0,217226.0,0.6125,500.0,43784592.0,26818063.0,8100.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2020Q3,2020,3,117466459.0,10082137.0,7777031.0,8843705.0,491960149.0,139579127.0,286239804.0,187067204.0,205720345.0,104528154.0,23743452.0,19892512.0,518847.0,317794.0,0.6125,500.0,43784592.0,26818063.0,11850.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2020Q4,2020,4,120281550.0,15941302.0,13015359.0,7013214.0,527479200.0,155768824.0,309213720.0,196144481.0,218265480.0,116074380.0,43106852.0,30555323.0,645823.0,395567.0,0.6125,500.0,43784592.0,26818063.0,14750.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2021Q1,2021,1,113897049.0,10639062.0,10864969.0,6521380.0,603483219.0,175577306.0,376355100.0,237600924.0,227128119.0,123229960.0,58261505.0,32548090.0,602038.0,368748.0,0.6125,500.0,43784592.0,26818063.0,13750.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2021Q2,2021,2,121603932.0,12398643.0,11637036.0,6908547.0,659716023.0,222957257.0,340917122.0,194309748.0,318798901.0,133729907.0,108424505.0,21130625.0,591092.0,362044.0,0.6125,500.0,43784592.0,26818063.0,13500.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2021Q3,2021,3,129421154.0,16510602.0,13121545.0,6883754.0,673483999.0,233133238.0,342559878.0,195194920.0,330924121.0,143025832.0,58442791.0,27537412.0,534172.0,327180.0,0.6125,500.0,43784592.0,26818063.0,12200.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2021Q4,2021,4,131314838.0,4676930.0,2688633.0,8892251.0,700319379.0,229529809.0,364873718.0,215830594.0,335445661.0,146849598.0,57203628.0,28660892.0,584524.0,369127.0,0.6315,500.0,43784592.0,27649970.0,13350.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2022Q1,2022,1,132720090.0,16954008.0,14084726.0,7290508.0,753061129.0,238236135.0,405491227.0,225588614.0,347569902.0,156194341.0,64207858.0,11524258.0,534172.0,337330.0,0.6315,500.0,43784592.0,27649970.0,12200.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2022Q2,2022,2,144589075.0,19829557.0,14986926.0,9022594.0,755830508.0,238704491.0,393080913.0,217245876.0,362749595.0,168228327.0,98192105.0,44184070.0,366915.0,233174.0,0.6355,500.0,43784592.0,27825108.0,8380.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2022Q3,2022,3,131846452.0,16338272.0,11983612.0,8123801.0,764128130.0,241535929.0,389194613.0,213735951.0,374933517.0,179509719.0,112281013.0,41576856.0,310871.0,197559.0,0.6355,500.0,43784592.0,27825108.0,7100.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2022Q4,2022,4,115449717.0,3675060.0,3659960.0,9776184.0,767094160.0,207335454.0,385945617.0,216354907.0,381148544.0,187135848.0,69989777.0,26732711.0,288540.0,183915.0,0.6374,500.0,43784592.0,27908299.0,6590.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2023Q1,2023,1,94750856.0,-5210666.0,-5267269.0,6857137.0,759319033.0,191537078.0,383437622.0,214384859.0,375881410.0,182095519.0,74910490.0,12630828.0,390121.0,248663.0,0.6374,500.0,43784592.0,27908299.0,8910.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2023Q2,2023,2,103279444.0,410387.0,-2014706.0,7260731.0,763758861.0,207316212.0,389900862.0,203300215.0,373857999.0,179917639.0,102319700.0,26419159.0,365601.0,232010.0,0.6346,500.0,43784592.0,27785702.0,8350.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2023Q3,2023,3,104583204.0,-4659638.0,-5983579.0,8598987.0,792760980.0,209560608.0,422161046.0,251171443.0,370599934.0,173806515.0,81540189.0,9413717.0,271464.0,172271.0,0.6346,500.0,43784592.0,27785702.0,6200.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2023Q4,2023,4,114257031.0,-3245116.0,-3331614.0,12715155.0,791197661.0,225115638.0,425050150.0,268262635.0,366147511.0,170819719.0,116028026.0,32288024.0,338455.0,216171.0,0.6387,500.0,43784592.0,27965219.0,7730.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2024Q1,2024,1,102823545.0,-7476350.0,-2926401.0,9025123.0,785121426.0,176236771.0,421512426.0,247664268.0,363609000.0,169199378.0,52371629.0,-1154077.0,362099.0,231273.0,0.6387,500.0,43784592.0,27965219.0,8270.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2024Q2,2024,2,123226506.0,1257478.0,-1063884.0,9168943.0,800096168.0,187757938.0,434379580.0,262639248.0,365716588.0,167706044.0,38017780.0,6560223.0,270589.0,172825.0,0.6387,500.0,43784592.0,27965219.0,6180.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2024Q3,2024,3,119363532.0,-2159722.0,-6731268.0,9589315.0,771392158.0,160749221.0,412436625.0,259708582.0,358955533.0,160877544.0,38972218.0,29515855.0,186960.0,119411.0,0.6387,500.0,43784592.0,27965219.0,4270.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2024Q4,2024,4,105451197.0,-10444828.0,-12297920.0,9262251.0,806049637.0,193261923.0,459813471.0,303283159.0,346236166.0,148226533.0,72221486.0,17115663.0,155873.0,99556.0,0.6387,500.0,43784592.0,27965219.0,3560.0,21892296.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2025Q1,2025,1,116812443.0,-4009668.0,-2822044.0,8914038.0,834945618.0,217163577.0,497806669.0,340877852.0,337138949.0,149884950.0,50335492.0,-7406750.0,187027.0,119454.0,0.6387,500.0,58083006.0,37097616.0,3220.0,29041503.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2025Q2,2025,2,115688096.0,-3306404.0,-10950827.0,8339572.0,762874156.0,167688682.0,436736315.0,321386787.0,326137841.0,139176860.0,11742549.0,-5508114.0,208228.0,146030.0,0.7013,500.0,58083006.0,40733612.0,3585.0,29041503.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2025Q3,2025,3,125550109.0,-6278961.0,-2556801.0,8428441.0,769188538.0,183328987.0,445643283.0,327652741.0,323545255.0,136773361.0,18087362.0,14419044.0,299708.0,210185.0,0.7013,500.0,58083006.0,40733612.0,5160.0,29041503.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2025Q4,2025,4,121731289.0,-26205026.0,-134545857.0,10277396.0,684133639.0,211080236.0,414092818.0,315248940.0,270040821.0,3016061.0,33088638.0,8023917.0,252371.0,183625.0,0.7276,500.0,58083006.0,42261195.0,4345.0,29041503.0,CFS
KOSDAQ,061970,LB세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",12월,2026Q1,2026,1,134251849.0,7643230.0,10417930.0,7205170.0,694032896.0,220892775.0,412654252.0,321307004.0,281378644.0,13111193.0,18518608.0,-1046893.0,230590.0,167777.0,0.7276,500.0,58083006.0,42261195.0,3970.0,29041503.0,CFS
KOSDAQ,064290,인텍플러스,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",12월,2020Q1,2020,1,12901171.0,1304326.0,1484295.0,4380169.0,43156164.0,29937618.0,19868571.0,16715528.0,23287593.0,-1994636.0,6765064.0,-946406.0,79909.0,63080.0,0.7894,500.0,12524962.0,9887205.0,6380.0,6262481.0,CFS
KOSDAQ,064290,인텍플러스,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",12월,2020Q2,2020,2,11054722.0,1285868.0,1569827.0,4114906.0,46310345.0,32242366.0,20860033.0,19295400.0,25450312.0,-364635.0,7206389.0,-1511042.0,152792.0,123120.0,0.8058,500.0,12575462.0,10133307.0,12150.0,6287731.0,CFS
KOSDAQ,064290,인텍플러스,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",12월,2020Q3,2020,3,13527260.0,2487314.0,2215328.0,4211112.0,49120040.0,34771968.0,21725625.0,19884735.0,27394415.0,1764720.0,8346456.0,2253297.0,175944.0,141776.0,0.8058,500.0,12612462.0,10163122.0,13950.0,6306231.0,CFS
KOSDAQ,064290,인텍플러스,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",12월,2020Q4,2020,4,18776420.0,1940944.0,3954735.0,5871845.0,52622823.0,35790486.0,21951702.0,19127347.0,30671121.0,4909244.0,6653686.0,-854462.0,198016.0,159680.0,0.8064,500.0,12612462.0,10170689.0,15700.0,6306231.0,CFS
