ticker,name,disclosed_at,fiscal_year,sector,hbm_massproduction,hbm_exposure,mem_ratio,process_confirmed,committee_ok,free_float,source,admin_issue,reviewer,judgment_status,audit_opinion
102710,이엔에프테크놀로지,2024-03-18,2023,기타 화학제품 제조업,False,0.0,0.65,False,False,0.6436,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240318000888,False,노민수,FINAL,적정
102710,이엔에프테크놀로지,2025-03-17,2024,기타 화학제품 제조업,False,0.0,0.65,False,False,0.644,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317000794,False,노민수,FINAL,적정
102710,이엔에프테크놀로지,2026-03-16,2025,기타 화학제품 제조업,False,0.03,0.65,False,False,0.6453,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316000534,False,노민수,FINAL,적정
104830,원익머트리얼즈,2020-03-30,2019,기초 화학물질 제조업,False,0.0,0.6,False,False,0.5431,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330000914,False,노민수,FINAL,적정
104830,원익머트리얼즈,2021-03-16,2020,기초 화학물질 제조업,False,0.0,0.6,False,False,0.5431,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210316000446,False,노민수,FINAL,적정
104830,원익머트리얼즈,2022-03-21,2021,기초 화학물질 제조업,False,0.0,0.6,False,False,0.5431,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321000613,False,노민수,FINAL,적정
104830,원익머트리얼즈,2023-03-21,2022,기초 화학물질 제조업,False,0.0,0.6,False,False,0.5429,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230321001190,False,노민수,FINAL,적정
104830,원익머트리얼즈,2024-03-20,2023,기초 화학물질 제조업,False,0.0,0.6,False,False,0.5429,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320000451,False,노민수,FINAL,적정
104830,원익머트리얼즈,2025-03-18,2024,기초 화학물질 제조업,False,0.0,0.6,False,False,0.5431,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000996,False,노민수,FINAL,적정
104830,원익머트리얼즈,2026-03-18,2025,기초 화학물질 제조업,False,0.02,0.6,False,False,0.5428,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000451,False,노민수,FINAL,적정
112290,와이씨켐,2023-03-16,2022,기타 화학제품 제조업,False,0.0,0.75,False,False,0.5991,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230316000592,False,노민수,FINAL,적정
112290,와이씨켐,2024-03-21,2023,기타 화학제품 제조업,False,0.05,0.75,True,True,0.5991,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240321001671,False,노민수,FINAL,적정
112290,와이씨켐,2025-03-20,2024,기타 화학제품 제조업,False,0.08,0.75,True,True,0.5991,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001693,False,노민수,FINAL,적정
112290,와이씨켐,2026-03-18,2025,기타 화학제품 제조업,False,0.1,0.75,True,True,0.5991,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000721,False,노민수,FINAL,적정
131290,티에스이,2020-03-30,2019,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.3649,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004349,False,노민수,FINAL,적정
131290,티에스이,2021-03-18,2020,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.4384,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318000935,False,노민수,FINAL,적정
131290,티에스이,2022-03-17,2021,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.4476,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220317001095,False,노민수,FINAL,적정
131290,티에스이,2023-03-16,2022,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.4707,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230316001324,False,노민수,FINAL,적정
131290,티에스이,2024-03-19,2023,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.03,0.6,False,False,0.4548,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240319000734,False,노민수,FINAL,적정
131290,티에스이,2025-03-19,2024,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.05,0.6,False,False,0.4718,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000741,False,노민수,FINAL,적정
131290,티에스이,2026-03-18,2025,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.05,0.6,False,False,0.4963,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000738,False,노민수,FINAL,적정
166090,하나머티리얼즈,2020-03-30,2019,반도체 제조업,False,0.0,0.5,False,False,0.5385,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330002561,False,노민수,FINAL,적정
166090,하나머티리얼즈,2021-03-12,2020,반도체 제조업,False,0.0,0.5,False,False,0.5393,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210312001146,False,노민수,FINAL,적정
166090,하나머티리얼즈,2022-03-11,2021,반도체 제조업,False,0.0,0.5,False,False,0.5372,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220311001059,False,노민수,FINAL,적정
166090,하나머티리얼즈,2023-03-10,2022,반도체 제조업,False,0.0,0.5,False,False,0.5365,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230310001059,False,노민수,FINAL,적정
166090,하나머티리얼즈,2024-03-15,2023,반도체 제조업,False,0.0,0.5,False,False,0.5366,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240315000450,False,노민수,FINAL,적정
166090,하나머티리얼즈,2025-03-14,2024,반도체 제조업,False,0.0,0.5,False,False,0.5331,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250314001222,False,노민수,FINAL,적정
166090,하나머티리얼즈,2026-03-13,2025,반도체 제조업,False,0.0,0.5,False,False,0.5294,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313001351,False,노민수,FINAL,적정
195870,해성디에스,2020-03-30,2019,전자부품 제조업,False,0.0,0.35,False,False,0.6268,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330002338,False,노민수,FINAL,적정
195870,해성디에스,2021-03-18,2020,전자부품 제조업,False,0.0,0.35,False,False,0.6374,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318000717,False,노민수,FINAL,적정
195870,해성디에스,2022-03-21,2021,전자부품 제조업,False,0.0,0.35,False,False,0.6381,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321000936,False,노민수,FINAL,적정
195870,해성디에스,2023-03-16,2022,전자부품 제조업,False,0.0,0.35,False,False,0.6381,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230316000981,False,노민수,FINAL,적정
195870,해성디에스,2024-03-14,2023,전자부품 제조업,False,0.0,0.35,False,False,0.6369,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240314001380,False,노민수,FINAL,적정
195870,해성디에스,2025-03-14,2024,전자부품 제조업,False,0.0,0.35,False,False,0.6369,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250314001664,False,노민수,FINAL,적정
195870,해성디에스,2026-03-18,2025,전자부품 제조업,False,0.0,0.35,False,False,0.6369,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318001527,False,노민수,FINAL,적정
222800,심텍,2020-03-30,2019,전자부품 제조업,False,0.0,0.75,False,False,0.55,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330002427,False,노민수,FINAL,적정
222800,심텍,2021-03-17,2020,전자부품 제조업,False,0.0,0.75,False,False,0.6427,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001244,False,노민수,FINAL,적정
222800,심텍,2022-03-21,2021,전자부품 제조업,False,0.0,0.75,False,False,0.6667,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321001461,False,노민수,FINAL,적정
222800,심텍,2023-03-22,2022,전자부품 제조업,False,0.0,0.75,False,False,0.667,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230322001163,False,노민수,FINAL,적정
222800,심텍,2024-03-21,2023,전자부품 제조업,False,0.0,0.75,False,False,0.6674,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240321000928,False,노민수,FINAL,적정
222800,심텍,2025-03-18,2024,전자부품 제조업,False,0.0,0.75,False,False,0.6677,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000476,False,노민수,FINAL,적정
222800,심텍,2026-03-17,2025,전자부품 제조업,False,0.0,0.75,False,False,0.667,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260317000641,False,노민수,FINAL,적정
253590,네오셈,2020-03-27,2019,특수 목적용 기계 제조업,False,0.0,0.9,False,False,0.3459,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200327002120,False,노민수,FINAL,적정
253590,네오셈,2021-03-17,2020,특수 목적용 기계 제조업,False,0.0,0.9,False,False,0.3169,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317000853,False,노민수,FINAL,적정
253590,네오셈,2022-03-21,2021,특수 목적용 기계 제조업,False,0.0,0.9,False,False,0.3192,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321000254,False,노민수,FINAL,적정
253590,네오셈,2023-03-21,2022,특수 목적용 기계 제조업,False,0.0,0.9,False,False,0.292,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230321000343,False,노민수,FINAL,적정
253590,네오셈,2024-03-19,2023,특수 목적용 기계 제조업,False,0.0,0.9,False,False,0.3733,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240319000520,False,노민수,FINAL,적정
253590,네오셈,2025-03-18,2024,특수 목적용 기계 제조업,False,0.02,0.9,False,False,0.4138,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000990,False,노민수,FINAL,적정
253590,네오셈,2026-03-18,2025,특수 목적용 기계 제조업,False,0.05,0.9,False,False,0.4138,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000748,False,노민수,FINAL,적정
281820,케이씨텍,2020-03-30,2019,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.487,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003126,False,노민수,FINAL,적정
281820,케이씨텍,2021-03-16,2020,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.5282,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210316001143,False,노민수,FINAL,적정
281820,케이씨텍,2022-03-21,2021,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.4956,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321000733,False,노민수,FINAL,적정
281820,케이씨텍,2023-03-21,2022,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.4575,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230321001167,False,노민수,FINAL,적정
281820,케이씨텍,2024-03-20,2023,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.4575,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001528,False,노민수,FINAL,적정
281820,케이씨텍,2025-03-18,2024,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.4474,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318001445,False,노민수,FINAL,적정
281820,케이씨텍,2026-03-13,2025,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",False,0.0,0.6,False,False,0.4081,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313001174,False,노민수,FINAL,적정
322310,오로스테크놀로지,2021-03-19,2020,특수 목적용 기계 제조업,False,0.0,0.8,False,False,0.2645,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210319000866,False,노민수,FINAL,적정
322310,오로스테크놀로지,2022-03-18,2021,특수 목적용 기계 제조업,False,0.0,0.8,False,False,0.4762,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220318000707,False,노민수,FINAL,적정
322310,오로스테크놀로지,2023-03-17,2022,특수 목적용 기계 제조업,False,0.0,0.8,False,False,0.4547,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230317000628,False,노민수,FINAL,적정
322310,오로스테크놀로지,2024-03-19,2023,특수 목적용 기계 제조업,False,0.0,0.8,False,False,0.4492,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240319000213,False,노민수,FINAL,적정
322310,오로스테크놀로지,2025-03-12,2024,특수 목적용 기계 제조업,False,0.02,0.8,False,False,0.4369,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250312000665,False,노민수,FINAL,적정
322310,오로스테크놀로지,2026-03-13,2025,특수 목적용 기계 제조업,False,0.03,0.8,False,False,0.4419,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313000952,False,노민수,FINAL,적정
348210,넥스틴,2021-03-11,2020,특수 목적용 기계 제조업,False,0.0,0.65,False,False,0.6513,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210311000702,False,노민수,FINAL,적정
348210,넥스틴,2022-03-21,2021,특수 목적용 기계 제조업,False,0.0,0.65,False,False,0.7178,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321001176,False,노민수,FINAL,적정
348210,넥스틴,2023-03-17,2022,특수 목적용 기계 제조업,False,0.0,0.65,False,False,0.7137,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230317000481,False,노민수,FINAL,적정
348210,넥스틴,2024-03-20,2023,특수 목적용 기계 제조업,False,0.02,0.65,True,False,0.719,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001253,False,노민수,FINAL,적정
348210,넥스틴,2025-03-14,2024,특수 목적용 기계 제조업,False,0.05,0.65,True,False,0.7129,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250314001000,False,노민수,FINAL,적정
348210,넥스틴,2026-03-16,2025,특수 목적용 기계 제조업,False,0.5,0.65,True,False,0.703,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316001405,False,노민수,FINAL,적정
353200,대덕전자,2021-03-17,2020,전자부품 제조업,False,0.0,0.45,False,False,0.6715,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001256,False,노민수,FINAL,적정
353200,대덕전자,2022-03-16,2021,전자부품 제조업,False,0.0,0.45,False,False,0.6714,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220316001352,False,노민수,FINAL,적정
353200,대덕전자,2023-03-14,2022,전자부품 제조업,False,0.0,0.45,False,False,0.6717,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230314001258,False,노민수,FINAL,적정
353200,대덕전자,2024-03-20,2023,전자부품 제조업,False,0.0,0.45,False,False,0.6718,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001649,False,노민수,FINAL,적정
353200,대덕전자,2025-03-19,2024,전자부품 제조업,False,0.0,0.45,False,False,0.6724,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000892,False,노민수,FINAL,적정
353200,대덕전자,2026-03-18,2025,전자부품 제조업,False,0.0,0.45,False,False,0.6724,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318001514,False,노민수,FINAL,적정
357780,솔브레인,2021-03-19,2020,기타 화학제품 제조업,False,0.0,0.7,False,False,0.535,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210319001183,False,노민수,FINAL,적정
357780,솔브레인,2022-03-21,2021,기타 화학제품 제조업,False,0.0,0.7,False,False,0.5387,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321001441,False,노민수,FINAL,적정
357780,솔브레인,2023-03-21,2022,기타 화학제품 제조업,False,0.0,0.7,False,False,0.5372,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230321001420,False,노민수,FINAL,적정
357780,솔브레인,2024-03-18,2023,기타 화학제품 제조업,False,0.02,0.7,False,False,0.544,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240318000832,False,노민수,FINAL,적정
357780,솔브레인,2025-03-17,2024,기타 화학제품 제조업,False,0.05,0.7,False,False,0.5462,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317000913,False,노민수,FINAL,적정
357780,솔브레인,2026-03-16,2025,기타 화학제품 제조업,False,0.05,0.7,False,False,0.5353,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316001567,False,노민수,FINAL,적정
394280,오픈엣지테크놀로지,2023-03-23,2022,소프트웨어 개발 및 공급업,False,0.05,0.2,False,False,0.7181,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230323001052,False,노민수,FINAL,적정
394280,오픈엣지테크놀로지,2024-03-21,2023,소프트웨어 개발 및 공급업,False,0.08,0.2,False,False,0.7513,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240321000788,False,노민수,FINAL,적정
394280,오픈엣지테크놀로지,2025-03-20,2024,소프트웨어 개발 및 공급업,False,0.1,0.2,False,False,0.7524,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000861,False,노민수,FINAL,적정
394280,오픈엣지테크놀로지,2026-03-19,2025,소프트웨어 개발 및 공급업,False,0.1,0.2,False,False,0.7538,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319001410,False,노민수,FINAL,적정
403870,HPSP,2023-03-22,2022,특수 목적용 기계 제조업,False,0.0,0.4,False,False,0.5693,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230322001198,False,노민수,FINAL,적정
403870,HPSP,2024-03-21,2023,특수 목적용 기계 제조업,False,0.0,0.4,False,False,0.5839,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240321001060,False,노민수,FINAL,적정
403870,HPSP,2025-03-20,2024,특수 목적용 기계 제조업,False,0.0,0.4,False,False,0.5613,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001013,False,노민수,FINAL,적정
403870,HPSP,2026-03-19,2025,특수 목적용 기계 제조업,False,0.0,0.4,False,False,0.575,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319000776,False,노민수,FINAL,적정
425040,티이엠씨,2023-03-20,2022,기초 화학물질 제조업,False,0.0,0.8,False,False,0.6068,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230320000928,False,노민수,FINAL,적정
425040,티이엠씨,2024-03-20,2023,기초 화학물질 제조업,False,0.0,0.8,False,False,0.6741,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001612,False,노민수,FINAL,적정
425040,티이엠씨,2025-03-18,2024,기초 화학물질 제조업,False,0.0,0.8,False,False,0.6655,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000974,False,노민수,FINAL,적정
425040,티이엠씨,2026-03-18,2025,기초 화학물질 제조업,False,0.0,0.8,False,False,0.6526,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318001356,False,노민수,FINAL,적정
